# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:5916,num_snp_partitions:1,num_samps:1000
#left_snp right_snp mean p0.025 p0.500 p0.975
125821 125846 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
125846 125925 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
125925 125976 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
125976 126064 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
126064 126174 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
126174 126178 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
126178 126179 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
126179 126862 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
126862 126902 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
126902 126903 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
126903 127214 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127214 127233 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127233 127253 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127253 127285 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127285 127307 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127307 127356 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127356 127387 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127387 127400 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127400 127441 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127441 127529 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127529 127584 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127584 127587 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127587 127593 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127593 127748 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127748 127796 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127796 127882 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127882 127922 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127922 127937 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
127937 128082 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128082 128087 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128087 128339 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128339 128340 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128340 128383 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128383 128454 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128454 128463 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128463 128534 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128534 128568 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128568 128572 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128572 128581 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128581 128583 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128583 128604 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128604 128605 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128605 128666 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128666 128720 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128720 128790 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128790 128813 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128813 128835 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128835 128839 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
128839 130092 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130092 130164 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130164 130182 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130182 130183 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130183 130186 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130186 130191 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130191 130193 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130193 130223 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130223 130225 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130225 130345 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130345 130408 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130408 130483 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130483 130538 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130538 130689 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130689 130811 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130811 130854 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
130854 131002 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
131002 131127 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
131127 131136 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
131136 131170 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
131170 131305 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
131305 131313 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
131313 131454 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
131454 131486 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
131486 131502 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
131502 131702 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
131702 131989 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
131989 132018 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132018 132035 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132035 132062 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132062 132080 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132080 132199 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132199 132302 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132302 132364 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132364 132369 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132369 132370 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132370 132376 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132376 132419 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132419 132444 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132444 132559 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132559 132566 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132566 132603 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132603 132619 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132619 132639 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132639 132646 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132646 132809 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132809 132951 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132951 132953 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132953 132955 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
132955 133026 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133026 133139 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133139 133154 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133154 133282 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133282 133285 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133285 133341 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133341 133350 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133350 133447 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133447 133623 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133623 133640 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133640 133853 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133853 133890 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133890 133927 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133927 133999 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
133999 134008 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134008 134010 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134010 134027 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134027 134046 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134046 134056 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134056 134125 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134125 134142 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134142 134160 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134160 134168 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134168 134193 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134193 134259 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134259 134383 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134383 134463 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134463 134483 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134483 134602 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134602 134701 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134701 134801 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
134801 135062 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
135062 135083 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
135083 135117 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
135117 135120 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
135120 135161 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
135161 135274 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
135274 135428 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
135428 135486 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
135486 135808 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
135808 135905 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
135905 136006 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136006 136264 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136264 136384 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136384 136472 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136472 136496 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136496 136548 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136548 136625 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136625 136668 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136668 136670 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136670 136694 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136694 136790 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136790 136965 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
136965 137165 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137165 137191 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137191 137263 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137263 137360 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137360 137422 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137422 137450 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137450 137493 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137493 137511 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137511 137707 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137707 137742 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137742 137820 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137820 137860 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137860 137867 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137867 137875 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137875 137900 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137900 137909 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137909 137934 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137934 137936 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
137936 138055 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138055 138056 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138056 138061 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138061 138079 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138079 138147 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138147 138250 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138250 138335 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138335 138366 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138366 138588 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138588 138595 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138595 138596 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138596 138600 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138600 138661 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138661 138682 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138682 138726 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138726 138753 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138753 138765 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138765 138766 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138766 138782 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138782 138822 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138822 138831 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138831 138860 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138860 138864 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138864 138884 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138884 138887 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138887 138890 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138890 138891 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138891 138903 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138903 138915 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138915 138962 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138962 138972 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
138972 139004 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139004 139029 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139029 139040 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139040 139065 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139065 139071 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139071 139092 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139092 139093 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139093 139151 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139151 139252 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139252 139350 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139350 139509 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139509 139703 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139703 139715 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139715 139768 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139768 139769 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139769 139779 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139779 139802 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139802 139902 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
139902 140010 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140010 140055 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140055 140083 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140083 140104 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140104 140180 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140180 140212 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140212 140246 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140246 140278 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140278 140318 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140318 140445 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140445 140470 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140470 140674 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140674 140717 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140717 140749 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140749 140772 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140772 140781 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140781 140807 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140807 140862 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140862 140875 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140875 140891 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140891 140896 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140896 140897 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140897 140899 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140899 140915 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
140915 141015 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141015 141040 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141040 141044 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141044 141116 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141116 141200 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141200 141239 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141239 141241 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141241 141245 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141245 141251 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141251 141278 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141278 141279 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141279 141295 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141295 141352 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141352 141502 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141502 141532 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141532 141572 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141572 141599 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141599 141615 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141615 141635 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141635 141739 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141739 141914 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141914 141957 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141957 141986 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
141986 142060 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
142060 142103 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
142103 142175 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
142175 142223 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
142223 142688 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
142688 142761 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
142761 142864 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
142864 142958 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
142958 142979 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
142979 143030 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143030 143045 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143045 143119 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143119 143144 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143144 143166 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143166 143630 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143630 143641 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143641 143648 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143648 143678 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143678 143690 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143690 143747 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143747 143778 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143778 143837 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143837 143851 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143851 143888 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143888 143895 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143895 143918 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143918 143998 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
143998 144026 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
144026 144109 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
144109 144136 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
144136 144143 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
144143 145172 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145172 145369 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145369 145402 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145402 145408 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145408 145565 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145565 145582 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145582 145584 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145584 145681 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145681 145682 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145682 145799 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145799 145912 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145912 145982 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145982 145983 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
145983 146063 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146063 146078 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146078 146239 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146239 146242 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146242 146254 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146254 146255 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146255 146262 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146262 146263 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146263 146275 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146275 146299 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146299 146309 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146309 146317 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146317 146340 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146340 146359 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146359 146408 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146408 146444 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146444 146455 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146455 146461 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146461 146479 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146479 146555 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146555 146556 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146556 146577 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146577 146636 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146636 146637 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146637 146687 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146687 146745 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146745 146794 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146794 146830 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146830 146959 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
146959 147006 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147006 147021 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147021 147142 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147142 147147 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147147 147198 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147198 147211 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147211 147238 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147238 147351 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147351 147371 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147371 147373 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147373 147438 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147438 147478 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147478 147501 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147501 147527 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147527 147531 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147531 147880 1.0460e-04 9.0830e-05 1.0527e-04 1.0972e-04
147880 147897 1.3027e-02 1.0329e-04 1.4548e-02 1.7196e-02
147897 147899 1.3183e-02 1.0329e-04 1.4556e-02 1.7248e-02
147899 147901 1.4078e-02 1.0407e-04 1.4615e-02 1.7282e-02
147901 147913 1.4747e-02 1.2342e-02 1.4644e-02 1.7282e-02
147913 147957 1.4747e-02 1.2342e-02 1.4644e-02 1.7282e-02
147957 147962 1.4747e-02 1.2342e-02 1.4644e-02 1.7282e-02
147962 147971 1.4747e-02 1.2342e-02 1.4644e-02 1.7282e-02
147971 148010 1.4747e-02 1.2342e-02 1.4644e-02 1.7282e-02
148010 148023 1.4747e-02 1.2342e-02 1.4644e-02 1.7282e-02
148023 148026 1.4747e-02 1.2342e-02 1.4644e-02 1.7282e-02
