# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:4343,num_snp_partitions:1,num_samps:1000
#left_snp right_snp mean p0.025 p0.500 p0.975
90653 90657 3.9583e-05 3.7660e-05 3.9576e-05 4.1568e-05
90657 92083 1.1112e+00 9.2124e-02 8.0566e-01 3.8956e+00
92083 92128 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
92128 92146 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
92146 92269 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
92269 92352 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
92352 92416 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
92416 92465 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
92465 92594 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
92594 92815 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
92815 92847 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
92847 93033 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93033 93040 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93040 93052 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93052 93057 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93057 93062 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93062 93066 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93066 93090 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93090 93096 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93096 93101 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93101 93106 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93106 93108 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93108 93109 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93109 93180 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93180 93199 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93199 93204 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93204 93219 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93219 93226 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93226 93236 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93236 93242 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93242 93260 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93260 93326 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93326 93419 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93419 93443 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93443 93544 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93544 93568 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93568 93613 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93613 93618 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93618 93622 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93622 93625 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93625 93630 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93630 93641 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93641 93645 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93645 93671 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93671 93682 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93682 93706 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93706 93815 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93815 93842 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93842 93926 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93926 93942 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93942 93951 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93951 93953 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93953 93980 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
93980 94004 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94004 94011 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94011 94013 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94013 94053 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94053 94083 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94083 94128 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94128 94137 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94137 94182 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94182 94200 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94200 94304 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94304 94421 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94421 94444 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94444 94547 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94547 94566 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94566 94615 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94615 94618 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94618 94624 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94624 94625 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94625 94642 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94642 94645 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94645 94647 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94647 94725 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94725 94907 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94907 94913 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94913 94922 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94922 94924 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94924 94928 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94928 94935 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94935 94938 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94938 94945 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94945 94967 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94967 94975 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94975 94992 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
94992 95035 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95035 95050 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95050 95125 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95125 95200 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95200 95207 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95207 95212 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95212 95254 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95254 95255 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95255 95268 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95268 95275 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95275 95276 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95276 95280 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95280 95281 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95281 95290 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95290 95291 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95291 95300 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95300 95345 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95345 95347 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95347 95353 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95353 95524 8.7763e-04 7.4654e-04 8.8530e-04 9.3792e-04
95524 95535 8.7712e-04 7.4641e-04 8.8530e-04 9.3792e-04
95535 95543 8.7704e-04 7.4641e-04 8.8530e-04 9.3792e-04
95543 95545 8.7704e-04 7.4641e-04 8.8530e-04 9.3792e-04
95545 95573 8.7704e-04 7.4641e-04 8.8530e-04 9.3792e-04
95573 95575 8.7359e-04 7.4357e-04 8.8530e-04 9.3792e-04
95575 95581 8.7179e-04 7.4237e-04 8.8530e-04 9.3792e-04
95581 95597 8.7137e-04 7.4108e-04 8.8530e-04 9.3792e-04
95597 95644 8.7137e-04 7.4108e-04 8.8530e-04 9.3792e-04
95644 95646 6.4835e-04 6.3545e-07 8.6094e-04 9.3553e-04
95646 95661 3.0730e-04 2.9614e-07 5.0494e-06 9.1028e-04
95661 95693 2.6805e-04 2.5192e-07 4.5419e-06 9.0690e-04
95693 95701 2.6307e-04 2.5192e-07 4.4468e-06 9.0690e-04
95701 95725 2.4331e-04 2.1615e-07 4.2379e-06 9.0044e-04
95725 95727 2.4132e-04 2.1615e-07 4.1954e-06 8.9993e-04
95727 95729 2.3449e-04 2.1615e-07 4.0831e-06 8.9913e-04
95729 95734 2.2200e-04 2.1615e-07 4.0250e-06 8.9804e-04
95734 95754 2.1367e-04 2.1615e-07 3.9777e-06 8.9798e-04
95754 95762 2.1367e-04 2.1615e-07 3.9777e-06 8.9798e-04
95762 95764 1.9839e-04 2.1615e-07 3.8756e-06 8.9746e-04
95764 95783 1.6661e-04 1.9050e-07 3.5872e-06 8.9110e-04
95783 95787 1.5279e-04 1.9050e-07 3.4780e-06 8.8910e-04
95787 95828 9.5994e-05 1.9050e-07 3.2911e-06 8.7689e-04
95828 95835 7.7581e-05 1.9050e-07 3.1950e-06 8.6504e-04
95835 95838 6.0172e-05 1.9050e-07 3.1322e-06 8.5642e-04
95838 95839 4.0094e-05 1.9050e-07 3.0194e-06 8.3898e-04
95839 95863 1.0850e-05 1.8716e-07 2.9089e-06 7.4819e-06
95863 95871 8.8343e-06 1.8716e-07 2.9029e-06 7.3022e-06
95871 95874 4.9795e-06 1.8716e-07 2.8615e-06 7.1462e-06
95874 95878 4.9795e-06 1.8716e-07 2.8615e-06 7.1462e-06
95878 95901 4.9795e-06 1.8716e-07 2.8615e-06 7.1462e-06
95901 95980 4.4138e-06 1.8716e-07 2.8615e-06 7.1342e-06
95980 95992 4.4138e-06 1.8716e-07 2.8615e-06 7.1342e-06
95992 95996 4.4138e-06 1.8716e-07 2.8615e-06 7.1342e-06
95996 95997 4.4138e-06 1.8716e-07 2.8615e-06 7.1342e-06
95997 96006 4.4138e-06 1.8716e-07 2.8615e-06 7.1342e-06
96006 96012 4.4138e-06 1.8716e-07 2.8615e-06 7.1342e-06
96012 96051 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96051 96119 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96119 96202 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96202 96208 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96208 96214 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96214 96258 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96258 96259 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96259 96267 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96267 96289 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96289 96326 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96326 96334 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96334 96362 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96362 96364 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96364 96391 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96391 96411 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96411 96432 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96432 96444 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96444 96455 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96455 96463 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96463 96467 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96467 96485 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96485 96486 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96486 96497 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96497 96502 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96502 96509 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96509 96566 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96566 96642 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96642 96643 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96643 96654 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96654 96681 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96681 96695 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96695 96723 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96723 96724 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96724 96726 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96726 96727 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96727 96728 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96728 96730 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96730 96752 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96752 96757 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96757 96842 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96842 96870 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96870 96879 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96879 96906 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96906 96911 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96911 96912 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96912 96936 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96936 96940 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
96940 97011 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97011 97042 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97042 97044 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97044 97063 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97063 97081 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97081 97087 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97087 97090 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97090 97094 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97094 97117 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97117 97122 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97122 97233 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97233 97255 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97255 97284 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97284 97289 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97289 97375 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97375 97446 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97446 97482 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97482 97487 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97487 97505 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97505 97523 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97523 97529 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97529 97533 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97533 97538 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97538 97556 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97556 97574 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97574 97643 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97643 97679 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97679 97694 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97694 97706 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97706 97718 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97718 97780 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97780 97785 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97785 97791 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97791 97793 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97793 97808 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97808 97867 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97867 97880 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97880 97887 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97887 97896 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97896 97898 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97898 97921 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97921 97927 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97927 97931 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97931 97932 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97932 97957 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97957 97983 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
97983 98020 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98020 98023 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98023 98041 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98041 98054 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98054 98061 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98061 98066 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98066 98071 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98071 98075 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98075 98081 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98081 98122 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98122 98167 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98167 98234 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98234 98243 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98243 98250 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98250 98255 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98255 98262 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98262 98270 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98270 98272 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98272 98325 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98325 98362 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98362 98366 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98366 98370 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98370 98387 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98387 98396 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98396 98447 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98447 98535 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98535 98538 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98538 98595 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98595 98617 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98617 98668 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98668 98694 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98694 98719 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98719 98749 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98749 98752 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98752 98822 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98822 98843 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98843 98845 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98845 98853 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98853 98890 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98890 98913 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98913 98938 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98938 98940 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98940 98943 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98943 98949 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98949 98957 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
98957 99095 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99095 99098 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99098 99198 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99198 99199 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99199 99208 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99208 99210 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99210 99218 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99218 99219 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99219 99243 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99243 99263 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99263 99264 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99264 99276 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99276 99277 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99277 99281 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99281 99282 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99282 99371 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99371 99499 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99499 99613 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99613 99694 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99694 99696 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99696 99697 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99697 99714 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99714 99729 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99729 99757 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99757 99789 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99789 99821 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99821 99826 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99826 99831 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99831 99840 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99840 99843 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99843 99844 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99844 99847 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99847 99861 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99861 99864 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99864 99866 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99866 99874 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99874 99876 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99876 99877 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99877 99884 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99884 99885 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99885 99888 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99888 99891 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99891 99898 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99898 99917 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99917 99920 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99920 99931 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99931 99958 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99958 99959 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99959 99961 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99961 99966 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99966 99974 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99974 99976 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99976 99984 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99984 99994 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
99994 100010 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100010 100018 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100018 100026 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100026 100039 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100039 100049 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100049 100068 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100068 100082 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100082 100087 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100087 100096 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100096 100099 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100099 100100 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100100 100102 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100102 100106 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100106 100107 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100107 100111 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100111 100114 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100114 100117 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100117 100127 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100127 100129 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100129 100134 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100134 100135 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100135 100144 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100144 100180 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100180 100258 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100258 100291 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100291 100377 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100377 100378 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100378 100559 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
100559 100564 3.1713e-06 1.8716e-07 2.8396e-06 7.1130e-06
