# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:12874,num_snp_partitions:3,num_samps:1000
# left_snp right_snp mean p0.025 p0.500 p0.975
115707 115722 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
115722 115726 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
115726 115739 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
115739 115759 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
115759 115775 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
115775 115788 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
115788 115791 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
115791 115792 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
115792 115796 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
115796 116000 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116000 116069 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116069 116131 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116131 116134 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116134 116376 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116376 116386 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116386 116391 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116391 116399 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116399 116519 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116519 116573 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116573 116648 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116648 116658 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116658 116665 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116665 116668 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116668 116700 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116700 116731 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116731 116779 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116779 116784 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116784 116785 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116785 116789 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116789 116793 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116793 116797 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116797 116798 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116798 116939 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116939 116942 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
116942 117042 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117042 117082 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117082 117083 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117083 117120 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117120 117140 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117140 117161 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117161 117162 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117162 117229 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117229 117245 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117245 117288 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117288 117323 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117323 117325 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117325 117330 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117330 117383 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117383 117411 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117411 117471 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117471 117515 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117515 117524 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117524 117528 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117528 117544 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117544 117555 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117555 117557 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117557 117780 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117780 117843 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117843 117865 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117865 117901 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117901 117995 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
117995 118015 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118015 118038 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118038 118094 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118094 118100 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118100 118125 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118125 118132 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118132 118201 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118201 118202 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118202 118219 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118219 118240 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118240 118314 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118314 118329 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118329 118348 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118348 118362 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118362 118399 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118399 118401 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118401 118402 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118402 118405 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118405 118407 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118407 118408 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118408 118410 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118410 118412 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118412 118413 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118413 118414 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118414 118415 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118415 118418 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118418 118419 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118419 118420 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118420 118423 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118423 118426 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118426 118429 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118429 118431 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118431 118434 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118434 118468 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118468 118509 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118509 118522 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118522 118523 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118523 118526 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118526 118527 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118527 118563 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118563 118614 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118614 118618 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118618 118620 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118620 118629 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118629 118630 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118630 118647 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118647 118704 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118704 118705 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118705 118708 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118708 118710 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118710 118711 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118711 118712 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118712 118713 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118713 118719 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118719 118735 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118735 118739 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118739 118740 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118740 118794 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118794 118807 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118807 118810 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118810 118815 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118815 118820 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118820 118824 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118824 118840 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118840 118847 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118847 118854 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118854 118867 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118867 118959 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118959 118968 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118968 118970 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118970 118971 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118971 118973 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118973 118975 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118975 118978 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118978 118979 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118979 118984 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118984 118988 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118988 118989 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118989 118998 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
118998 119001 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119001 119002 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119002 119003 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119003 119004 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119004 119006 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119006 119008 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119008 119011 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119011 119012 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119012 119015 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119015 119305 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119305 119337 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119337 119358 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119358 119417 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119417 119471 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119471 119479 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119479 119506 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119506 119529 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119529 119544 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119544 119639 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119639 119640 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119640 119642 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119642 119644 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119644 119645 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119645 119646 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119646 119650 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119650 119651 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119651 119685 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119685 119689 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119689 119725 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119725 119726 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119726 119745 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119745 119748 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119748 119749 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119749 119778 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119778 119782 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119782 119788 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119788 119830 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
119830 120005 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120005 120097 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120097 120118 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120118 120292 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120292 120444 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120444 120461 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120461 120495 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120495 120502 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120502 120529 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120529 120534 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120534 120550 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120550 120570 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120570 120571 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120571 120572 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120572 120573 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120573 120574 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120574 120575 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120575 120578 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120578 120579 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120579 120582 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120582 120583 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120583 120590 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120590 120592 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120592 120598 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120598 120710 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120710 120812 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120812 120832 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120832 120889 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120889 120901 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120901 120919 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120919 120974 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
120974 121060 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121060 121091 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121091 121094 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121094 121101 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121101 121126 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121126 121139 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121139 121146 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121146 121148 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121148 121178 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121178 121184 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121184 121200 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121200 121246 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121246 121247 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121247 121264 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121264 121279 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121279 121291 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121291 121312 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121312 121328 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121328 121329 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121329 121399 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121399 121421 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121421 121452 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121452 121459 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121459 121497 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121497 121850 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121850 121872 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121872 121900 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121900 121977 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
121977 122005 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122005 122008 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122008 122030 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122030 122064 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122064 122078 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122078 122104 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122104 122132 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122132 122232 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122232 122247 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122247 122337 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122337 122383 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122383 122396 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122396 122433 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122433 122806 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
122806 123527 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
123527 123559 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
123559 123816 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
123816 123865 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
123865 123880 6.3009e-05 6.1593e-05 6.3341e-05 6.4779e-05
123880 123885 6.6436e-05 6.1593e-05 6.3344e-05 6.5005e-05
123885 124255 6.8651e-05 6.1593e-05 6.3345e-05 6.5044e-05
124255 124331 6.8651e-05 6.1593e-05 6.3345e-05 6.5044e-05
124331 124373 6.8651e-05 6.1593e-05 6.3345e-05 6.5044e-05
124373 124418 6.8651e-05 6.1593e-05 6.3345e-05 6.5044e-05
124418 124703 6.8651e-05 6.1593e-05 6.3345e-05 6.5044e-05
124703 125830 6.8651e-05 6.1593e-05 6.3345e-05 6.5044e-05
125830 126037 6.8651e-05 6.1593e-05 6.3345e-05 6.5044e-05
126037 126041 2.3340e-04 6.1597e-05 6.3382e-05 3.0703e-03
126041 126141 3.6534e-04 6.1684e-05 6.3395e-05 3.1613e-03
126141 126538 3.2381e-03 2.8088e-03 3.2319e-03 3.8389e-03
126538 126584 3.2381e-03 2.8088e-03 3.2319e-03 3.8389e-03
126584 126608 3.2381e-03 2.8088e-03 3.2319e-03 3.8389e-03
126608 126621 3.2381e-03 2.8088e-03 3.2319e-03 3.8389e-03
126621 126632 3.2421e-03 2.8088e-03 3.2319e-03 3.8389e-03
126632 126709 3.2502e-03 2.8326e-03 3.2323e-03 3.8431e-03
126709 126737 3.2502e-03 2.8326e-03 3.2323e-03 3.8431e-03
126737 126751 3.2502e-03 2.8326e-03 3.2323e-03 3.8431e-03
126751 126793 3.2502e-03 2.8326e-03 3.2323e-03 3.8431e-03
126793 126824 3.2502e-03 2.8326e-03 3.2323e-03 3.8431e-03
126824 126837 3.2502e-03 2.8326e-03 3.2323e-03 3.8431e-03
126837 126854 3.2502e-03 2.8326e-03 3.2323e-03 3.8431e-03
126854 126881 3.2519e-03 2.8410e-03 3.2325e-03 3.8758e-03
126881 126897 3.2519e-03 2.8410e-03 3.2325e-03 3.8758e-03
126897 126906 3.2519e-03 2.8410e-03 3.2325e-03 3.8758e-03
126906 126954 3.2519e-03 2.8410e-03 3.2325e-03 3.8758e-03
126954 127019 3.2519e-03 2.8410e-03 3.2325e-03 3.8758e-03
127019 127058 3.2519e-03 2.8410e-03 3.2325e-03 3.8758e-03
127058 127132 3.2519e-03 2.8410e-03 3.2325e-03 3.8758e-03
127132 127364 3.2701e-03 2.8586e-03 3.2344e-03 3.9152e-03
127364 127368 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127368 127369 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127369 127371 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127371 127372 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127372 127378 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127378 127379 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127379 127740 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127740 127810 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127810 127814 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127814 127825 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127825 127853 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127853 127870 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127870 127882 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127882 127926 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127926 127934 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127934 127935 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127935 127957 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
127957 128163 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128163 128164 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128164 128279 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128279 128864 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128864 128897 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128897 128899 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128899 128910 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128910 128917 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128917 128918 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128918 128933 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128933 128938 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128938 128944 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
128944 129308 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
129308 129350 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
129350 129352 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
129352 129517 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
129517 129572 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
129572 129647 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
129647 129836 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
129836 129944 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
129944 130049 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130049 130056 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130056 130108 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130108 130112 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130112 130121 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130121 130131 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130131 130138 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130138 130139 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130139 130150 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130150 130197 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130197 130233 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130233 130235 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130235 130368 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130368 130370 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130370 130444 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130444 130445 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130445 130514 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
130514 131029 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
131029 131166 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
131166 131186 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
131186 131224 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
131224 131255 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
131255 131278 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
131278 131422 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
131422 131678 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
131678 131694 3.4475e-03 2.8669e-03 3.2372e-03 3.9646e-03
131694 131719 5.1521e-03 2.8669e-03 3.2372e-03 3.9646e-03
131719 131746 6.3693e-03 2.8669e-03 3.2372e-03 3.9646e-03
131746 131861 2.0028e-02 2.8669e-03 3.2391e-03 4.0159e-03
131861 132129 3.1901e+00 1.3007e+00 3.0575e+00 5.8365e+00
132129 132164 6.0021e-05 5.7471e-05 6.0082e-05 6.2524e-05
132164 132204 6.0021e-05 5.7471e-05 6.0082e-05 6.2524e-05
132204 132214 6.0021e-05 5.7471e-05 6.0082e-05 6.2524e-05
132214 132333 6.0021e-05 5.7471e-05 6.0082e-05 6.2524e-05
132333 132340 6.0021e-05 5.7471e-05 6.0082e-05 6.2524e-05
132340 132341 6.0021e-05 5.7471e-05 6.0082e-05 6.2524e-05
132341 132409 6.0021e-05 5.7471e-05 6.0082e-05 6.2524e-05
132409 132418 6.0021e-05 5.7471e-05 6.0082e-05 6.2524e-05
132418 132424 6.0021e-05 5.7471e-05 6.0082e-05 6.2524e-05
132424 132446 6.0021e-05 5.7471e-05 6.0082e-05 6.2524e-05
132446 132461 6.0021e-05 5.7471e-05 6.0082e-05 6.2524e-05
